Order_ID,Order_Date,Customer_ID,Customer_Name,Region,State,City,Salesperson,Category,Sub_Category,Product,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Payment_Mode,Sales_Channel
ORD-111398,2025-01-04,CUST-4920,Customer 4920,East,West Bengal,Durgapur,Salesperson 5,Office Supplies,Stationery,Stationery Pro,1,950,0.0,950.0,595.17,354.83,Credit Card,Online
ORD-113403,2025-01-04,CUST-4471,Customer 4471,South,Karnataka,Mysuru,Salesperson 16,Furniture,Office Chair,Office Chair Pro,3,12500,0.05,35625.0,27233.69,8391.31,Credit Card,Online
ORD-104228,2025-01-04,CUST-5076,Customer 5076,East,Jharkhand,Dhanbad,Salesperson 4,Office Supplies,Paper,Paper Pro,4,460,0.05,1748.0,1261.68,486.32,UPI,Online
ORD-109116,2025-01-04,CUST-4272,Customer 4272,East,Jharkhand,Dhanbad,Salesperson 5,Furniture,Sofa,Sofa Pro,1,31240,0.05,29678.0,21993.95,7684.05,Credit Card,Online
ORD-104379,2025-01-04,CUST-3499,Customer 3499,North,Haryana,Panipat,Salesperson 19,Electronics,Smartphone,Smartphone Pro,5,33860,0.05,160835.0,124569.12,36265.88,Credit Card,Retail Store
ORD-102348,2025-01-04,CUST-3777,Customer 3777,North,Delhi,Noida,Salesperson 2,Furniture,Office Chair,Office Chair Pro,2,11730,0.15,19941.0,14241.65,5699.35,Net Banking,Online
ORD-102172,2025-01-04,CUST-2875,Customer 2875,West,Maharashtra,Mumbai,Salesperson 3,Electronics,Laptop,Laptop Pro,1,66050,0.05,62747.5,51345.83,11401.67,UPI,Distributor
ORD-111318,2025-01-04,CUST-5454,Customer 5454,West,Rajasthan,Jodhpur,Salesperson 9,Furniture,Bookshelf,Bookshelf Pro,2,14370,0.05,27303.0,19966.69,7336.31,Credit Card,Online
ORD-113249,2025-01-04,CUST-3119,Customer 3119,West,Gujarat,Ahmedabad,Salesperson 12,Office Supplies,Paper,Paper Pro,4,280,0.15,952.0,673.51,278.49,Credit Card,Distributor
ORD-113203,2025-01-04,CUST-1020,Customer 1020,North,Haryana,Panipat,Salesperson 12,Office Supplies,Paper,Paper Pro,2,790,0.0,1580.0,1109.68,470.32,UPI,Online
ORD-109108,2025-01-04,CUST-1613,Customer 1613,South,Karnataka,Bengaluru,Salesperson 16,Home Appliances,Air Conditioner,Air Conditioner Pro,2,58240,0.15,99008.0,76847.07,22160.93,Debit Card,Online
ORD-108050,2025-01-04,CUST-4918,Customer 4918,North,Haryana,Gurugram,Salesperson 13,Electronics,Smartphone,Smartphone Pro,5,39250,0.0,196250.0,152749.26,43500.74,UPI,Online
ORD-109523,2025-01-04,CUST-1298,Customer 1298,East,Odisha,Bhubaneswar,Salesperson 17,Home Appliances,Washing Machine,Washing Machine Pro,2,42350,0.0,84700.0,73628.92,11071.08,UPI,Distributor
ORD-104931,2025-01-04,CUST-2806,Customer 2806,West,Rajasthan,Udaipur,Salesperson 9,Furniture,Bookshelf,Bookshelf Pro,3,12380,0.05,35283.0,26845.87,8437.13,Debit Card,Online
ORD-114229,2025-01-04,CUST-3319,Customer 3319,South,Telangana,Nizamabad,Salesperson 5,Electronics,Laptop,Laptop Pro,3,64550,0.05,183967.5,141438.22,42529.28,UPI,Online
ORD-109704,2025-01-04,CUST-4031,Customer 4031,West,Maharashtra,Pune,Salesperson 12,Office Supplies,File Storage,File Storage Pro,3,1650,0.0,4950.0,3450.61,1499.39,Credit Card,Online
ORD-101774,2025-01-04,CUST-4147,Customer 4147,West,Gujarat,Surat,Salesperson 5,Home Appliances,Washing Machine,Washing Machine Pro,1,41290,0.1,37161.0,31943.24,5217.76,UPI,Retail Store
ORD-104855,2025-01-05,CUST-2721,Customer 2721,North,Haryana,Faridabad,Salesperson 14,Office Supplies,Paper,Paper Pro,2,720,0.1,1296.0,871.22,424.78,Credit Card,Retail Store
ORD-103599,2025-01-05,CUST-2539,Customer 2539,North,Delhi,Noida,Salesperson 20,Furniture,Desk,Desk Pro,1,17120,0.05,16264.0,12241.1,4022.9,UPI,Online
ORD-104087,2025-01-05,CUST-5237,Customer 5237,South,Telangana,Warangal,Salesperson 9,Electronics,Smartphone,Smartphone Pro,1,46820,0.15,39797.0,32040.08,7756.92,Net Banking,Retail Store
ORD-113521,2025-01-05,CUST-1511,Customer 1511,West,Gujarat,Surat,Salesperson 5,Furniture,Desk,Desk Pro,2,9880,0.1,17784.0,13572.76,4211.24,Debit Card,Distributor
ORD-112926,2025-01-05,CUST-2840,Customer 2840,South,Kerala,Thiruvananthapuram,Salesperson 1,Furniture,Office Chair,Office Chair Pro,2,16450,0.1,29610.0,23155.42,6454.58,Credit Card,Distributor
ORD-105742,2025-01-05,CUST-1041,Customer 1041,North,Punjab,Jalandhar,Salesperson 7,Office Supplies,Paper,Paper Pro,1,410,0.1,369.0,248.43,120.57,UPI,Distributor
ORD-106976,2025-01-05,CUST-5351,Customer 5351,South,Tamil Nadu,Coimbatore,Salesperson 18,Furniture,Bookshelf,Bookshelf Pro,3,12430,0.1,33561.0,24074.4,9486.6,Debit Card,Distributor
ORD-114713,2025-01-05,CUST-4872,Customer 4872,West,Goa,Vasco da Gama,Salesperson 19,Office Supplies,Paper,Paper Pro,1,680,0.2,544.0,354.48,189.52,UPI,Online
ORD-103922,2025-01-05,CUST-3791,Customer 3791,North,Uttar Pradesh,Kanpur,Salesperson 3,Furniture,Desk,Desk Pro,1,18090,0.05,17185.5,12148.23,5037.27,UPI,Online
ORD-102901,2025-01-05,CUST-1679,Customer 1679,West,Goa,Vasco da Gama,Salesperson 12,Electronics,Smartphone,Smartphone Pro,1,48730,0.1,43857.0,34999.74,8857.26,Net Banking,Online
ORD-100872,2025-01-05,CUST-4896,Customer 4896,East,West Bengal,Siliguri,Salesperson 10,Electronics,Tablet,Tablet Pro,3,42560,0.05,121296.0,100659.33,20636.67,Credit Card,Online
ORD-113149,2025-01-05,CUST-2938,Customer 2938,North,Delhi,New Delhi,Salesperson 5,Office Supplies,Stationery,Stationery Pro,1,1120,0.05,1064.0,758.95,305.05,Debit Card,Online
ORD-106874,2025-01-05,CUST-3580,Customer 3580,West,Maharashtra,Nagpur,Salesperson 20,Furniture,Office Chair,Office Chair Pro,1,17720,0.0,17720.0,14296.04,3423.96,Credit Card,Online
ORD-112355,2025-01-05,CUST-2383,Customer 2383,East,Jharkhand,Dhanbad,Salesperson 1,Office Supplies,Printer,Printer Pro,1,25660,0.1,23094.0,16330.55,6763.45,Credit Card,Online
ORD-112362,2025-01-05,CUST-5151,Customer 5151,West,Goa,Vasco da Gama,Salesperson 12,Furniture,Office Chair,Office Chair Pro,1,13990,0.1,12591.0,9499.14,3091.86,Credit Card,Retail Store
ORD-102473,2025-01-05,CUST-2814,Customer 2814,North,Delhi,New Delhi,Salesperson 10,Home Appliances,Refrigerator,Refrigerator Pro,1,29130,0.0,29130.0,24898.51,4231.49,Credit Card,Retail Store
ORD-114405,2025-01-05,CUST-3805,Customer 3805,West,Maharashtra,Nagpur,Salesperson 19,Office Supplies,Printer,Printer Pro,1,12620,0.0,12620.0,9395.04,3224.96,Credit Card,Retail Store
ORD-100372,2025-01-05,CUST-4746,Customer 4746,South,Tamil Nadu,Coimbatore,Salesperson 1,Electronics,Laptop,Laptop Pro,2,79230,0.1,142614.0,123071.57,19542.43,UPI,Distributor
ORD-101754,2025-01-05,CUST-4465,Customer 4465,West,Rajasthan,Udaipur,Salesperson 2,Electronics,Tablet,Tablet Pro,2,37580,0.15,63886.0,51722.61,12163.39,UPI,Retail Store
ORD-102060,2025-01-05,CUST-4489,Customer 4489,North,Delhi,New Delhi,Salesperson 3,Office Supplies,Printer,Printer Pro,2,18800,0.15,31960.0,23781.87,8178.13,Net Banking,Distributor
ORD-103670,2025-01-05,CUST-3657,Customer 3657,South,Kerala,Thiruvananthapuram,Salesperson 10,Furniture,Bookshelf,Bookshelf Pro,2,8240,0.05,15656.0,12042.87,3613.13,Net Banking,Online
ORD-102108,2025-01-05,CUST-5241,Customer 5241,North,Haryana,Gurugram,Salesperson 16,Home Appliances,Refrigerator,Refrigerator Pro,1,28710,0.1,25839.0,20804.75,5034.25,Debit Card,Online
ORD-101790,2025-01-05,CUST-3846,Customer 3846,East,West Bengal,Kolkata,Salesperson 20,Office Supplies,Printer,Printer Pro,1,20840,0.1,18756.0,13339.47,5416.53,Debit Card,Online
ORD-112401,2025-01-05,CUST-2546,Customer 2546,South,Karnataka,Bengaluru,Salesperson 3,Office Supplies,Stationery,Stationery Pro,2,890,0.0,1780.0,1229.17,550.83,Net Banking,Online
ORD-115000,2025-01-05,CUST-3242,Customer 3242,East,West Bengal,Siliguri,Salesperson 10,Electronics,Tablet,Tablet Pro,1,32020,0.15,27217.0,24030.81,3186.19,Credit Card,Distributor
ORD-109507,2025-01-05,CUST-3818,Customer 3818,North,Punjab,Ludhiana,Salesperson 17,Electronics,Smartphone,Smartphone Pro,2,20550,0.1,36990.0,29601.88,7388.12,Credit Card,Retail Store
ORD-110254,2025-01-05,CUST-2939,Customer 2939,West,Gujarat,Ahmedabad,Salesperson 7,Furniture,Desk,Desk Pro,4,21980,0.1,79128.0,62576.29,16551.71,Cash,Distributor
ORD-110192,2025-01-05,CUST-4882,Customer 4882,West,Gujarat,Surat,Salesperson 9,Furniture,Office Chair,Office Chair Pro,2,16710,0.1,30078.0,22457.86,7620.14,Net Banking,Distributor
ORD-109823,2025-01-05,CUST-2201,Customer 2201,North,Punjab,Ludhiana,Salesperson 12,Office Supplies,Stationery,Stationery Pro,2,210,0.0,420.0,301.1,118.9,Debit Card,Online
ORD-110616,2025-01-05,CUST-2587,Customer 2587,South,Tamil Nadu,Chennai,Salesperson 5,Office Supplies,Printer,Printer Pro,1,20690,0.15,17586.5,12530.51,5055.99,Net Banking,Retail Store
ORD-109172,2025-01-05,CUST-4374,Customer 4374,South,Karnataka,Mangaluru,Salesperson 15,Home Appliances,Air Conditioner,Air Conditioner Pro,1,54110,0.05,51404.5,41705.15,9699.35,UPI,Distributor
ORD-108541,2025-01-05,CUST-2124,Customer 2124,North,Delhi,New Delhi,Salesperson 10,Office Supplies,Paper,Paper Pro,1,490,0.1,441.0,311.24,129.76,Cash,Distributor
ORD-108409,2025-01-05,CUST-1959,Customer 1959,South,Tamil Nadu,Madurai,Salesperson 3,Office Supplies,Printer,Printer Pro,1,20010,0.1,18009.0,11966.25,6042.75,UPI,Online
ORD-108396,2025-01-05,CUST-5153,Customer 5153,North,Delhi,New Delhi,Salesperson 12,Office Supplies,Stationery,Stationery Pro,1,280,0.15,238.0,162.15,75.85,Credit Card,Retail Store
ORD-112059,2025-01-05,CUST-3934,Customer 3934,South,Telangana,Hyderabad,Salesperson 6,Electronics,Smartphone,Smartphone Pro,1,48380,0.05,45961.0,40041.88,5919.12,UPI,Online
ORD-109521,2025-01-05,CUST-1764,Customer 1764,North,Uttar Pradesh,Noida,Salesperson 13,Furniture,Office Chair,Office Chair Pro,1,5830,0.0,5830.0,4678.88,1151.12,Cash,Online
ORD-110887,2025-01-05,CUST-3372,Customer 3372,North,Haryana,Faridabad,Salesperson 20,Electronics,Laptop,Laptop Pro,2,63420,0.1,114156.0,91702.46,22453.54,Debit Card,Retail Store
ORD-114934,2025-01-05,CUST-1880,Customer 1880,South,Telangana,Hyderabad,Salesperson 2,Furniture,Office Chair,Office Chair Pro,4,13540,0.1,48744.0,37563.51,11180.49,Credit Card,Retail Store
ORD-110664,2025-01-05,CUST-1978,Customer 1978,West,Rajasthan,Udaipur,Salesperson 15,Furniture,Bookshelf,Bookshelf Pro,1,5430,0.1,4887.0,3607.46,1279.54,Credit Card,Retail Store
ORD-111335,2025-01-05,CUST-1421,Customer 1421,West,Maharashtra,Nagpur,Salesperson 7,Electronics,Smartphone,Smartphone Pro,1,38860,0.0,38860.0,31537.59,7322.41,Credit Card,Retail Store
ORD-110804,2025-01-05,CUST-1603,Customer 1603,South,Tamil Nadu,Chennai,Salesperson 11,Home Appliances,Washing Machine,Washing Machine Pro,1,53770,0.15,45704.5,37911.42,7793.08,Credit Card,Retail Store
ORD-103117,2025-01-06,CUST-5463,Customer 5463,West,Goa,Vasco da Gama,Salesperson 17,Office Supplies,Stationery,Stationery Pro,3,550,0.1,1485.0,1119.98,365.02,UPI,Online
ORD-103349,2025-01-06,CUST-5014,Customer 5014,South,Telangana,Hyderabad,Salesperson 19,Furniture,Office Chair,Office Chair Pro,3,11030,0.05,31435.5,24313.31,7122.19,UPI,Retail Store
ORD-101994,2025-01-06,CUST-4247,Customer 4247,North,Uttar Pradesh,Lucknow,Salesperson 14,Electronics,Smartphone,Smartphone Pro,2,45270,0.05,86013.0,71758.63,14254.37,Cash,Online
ORD-103388,2025-01-06,CUST-2928,Customer 2928,West,Maharashtra,Nagpur,Salesperson 1,Office Supplies,Paper,Paper Pro,1,380,0.15,323.0,209.74,113.26,Net Banking,Online
ORD-112557,2025-01-06,CUST-4818,Customer 4818,West,Maharashtra,Nagpur,Salesperson 4,Office Supplies,Stationery,Stationery Pro,3,1000,0.1,2700.0,1792.06,907.94,UPI,Retail Store
ORD-108370,2025-01-06,CUST-5389,Customer 5389,South,Tamil Nadu,Madurai,Salesperson 18,Electronics,Smartphone,Smartphone Pro,1,25290,0.1,22761.0,20163.35,2597.65,Credit Card,Online
ORD-114447,2025-01-06,CUST-3496,Customer 3496,North,Punjab,Ludhiana,Salesperson 10,Home Appliances,Refrigerator,Refrigerator Pro,5,64350,0.15,273487.5,224021.29,49466.21,Debit Card,Online
ORD-109839,2025-01-06,CUST-2103,Customer 2103,North,Delhi,Gurugram,Salesperson 3,Office Supplies,Stationery,Stationery Pro,1,650,0.1,585.0,425.9,159.1,Cash,Retail Store
ORD-111836,2025-01-06,CUST-1592,Customer 1592,East,Jharkhand,Jamshedpur,Salesperson 5,Electronics,Smartphone,Smartphone Pro,3,54090,0.05,154156.5,124157.46,29999.04,Net Banking,Online
ORD-101400,2025-01-06,CUST-2832,Customer 2832,East,Jharkhand,Jamshedpur,Salesperson 11,Office Supplies,Stationery,Stationery Pro,2,340,0.15,578.0,421.05,156.95,Debit Card,Retail Store
ORD-106059,2025-01-06,CUST-1534,Customer 1534,East,Bihar,Gaya,Salesperson 11,Home Appliances,Air Conditioner,Air Conditioner Pro,2,61190,0.1,110142.0,92328.66,17813.34,UPI,Online
ORD-100472,2025-01-06,CUST-1942,Customer 1942,West,Rajasthan,Jaipur,Salesperson 3,Home Appliances,Washing Machine,Washing Machine Pro,3,38240,0.1,103248.0,86219.15,17028.85,Debit Card,Online
ORD-103953,2025-01-06,CUST-2562,Customer 2562,West,Gujarat,Surat,Salesperson 1,Home Appliances,Microwave,Microwave Pro,1,18410,0.0,18410.0,15108.06,3301.94,Credit Card,Distributor
ORD-105967,2025-01-06,CUST-2738,Customer 2738,South,Karnataka,Mangaluru,Salesperson 15,Home Appliances,Refrigerator,Refrigerator Pro,4,40900,0.1,147240.0,133640.0,13600.0,Debit Card,Online
ORD-107556,2025-01-06,CUST-5472,Customer 5472,South,Telangana,Warangal,Salesperson 5,Furniture,Bookshelf,Bookshelf Pro,2,11170,0.05,21223.0,15803.4,5419.6,Cash,Distributor
ORD-104157,2025-01-06,CUST-4341,Customer 4341,West,Rajasthan,Jaipur,Salesperson 15,Office Supplies,Printer,Printer Pro,1,16720,0.0,16720.0,10953.13,5766.87,Net Banking,Distributor
ORD-113415,2025-01-06,CUST-4975,Customer 4975,West,Rajasthan,Jodhpur,Salesperson 8,Home Appliances,Refrigerator,Refrigerator Pro,2,67760,0.0,135520.0,121852.05,13667.95,Cash,Distributor
ORD-113878,2025-01-06,CUST-4590,Customer 4590,North,Haryana,Gurugram,Salesperson 10,Furniture,Office Chair,Office Chair Pro,1,6090,0.1,5481.0,4051.07,1429.93,Credit Card,Online
ORD-113083,2025-01-06,CUST-5189,Customer 5189,East,Odisha,Rourkela,Salesperson 5,Furniture,Sofa,Sofa Pro,4,51860,0.0,207440.0,162498.4,44941.6,UPI,Online
ORD-114958,2025-01-06,CUST-4669,Customer 4669,North,Punjab,Ludhiana,Salesperson 18,Home Appliances,Air Conditioner,Air Conditioner Pro,2,46540,0.05,88426.0,69168.6,19257.4,Credit Card,Retail Store
ORD-111883,2025-01-06,CUST-4901,Customer 4901,West,Gujarat,Vadodara,Salesperson 14,Electronics,Smartphone,Smartphone Pro,4,24430,0.0,97720.0,78763.11,18956.89,Net Banking,Online
ORD-111863,2025-01-06,CUST-5009,Customer 5009,North,Punjab,Jalandhar,Salesperson 9,Office Supplies,File Storage,File Storage Pro,4,1490,0.0,5960.0,4324.12,1635.88,Credit Card,Retail Store
ORD-113034,2025-01-06,CUST-3869,Customer 3869,North,Punjab,Amritsar,Salesperson 1,Electronics,Smartphone,Smartphone Pro,4,23650,0.1,85140.0,71658.84,13481.16,Cash,Online
ORD-104701,2025-01-06,CUST-2701,Customer 2701,North,Delhi,Gurugram,Salesperson 14,Electronics,Tablet,Tablet Pro,5,41180,0.05,195605.0,150298.63,45306.37,Net Banking,Retail Store
ORD-101695,2025-01-06,CUST-1009,Customer 1009,East,Jharkhand,Jamshedpur,Salesperson 4,Furniture,Office Chair,Office Chair Pro,1,14970,0.0,14970.0,10702.38,4267.62,UPI,Retail Store
ORD-104774,2025-01-06,CUST-2756,Customer 2756,West,Gujarat,Vadodara,Salesperson 13,Home Appliances,Air Conditioner,Air Conditioner Pro,2,37880,0.05,71972.0,58320.41,13651.59,UPI,Retail Store
ORD-106980,2025-01-06,CUST-2950,Customer 2950,South,Karnataka,Bengaluru,Salesperson 11,Electronics,Laptop,Laptop Pro,1,80980,0.2,64784.0,52419.15,12364.85,UPI,Distributor
ORD-109016,2025-01-06,CUST-4681,Customer 4681,West,Maharashtra,Pune,Salesperson 5,Electronics,Laptop,Laptop Pro,1,80770,0.05,76731.5,62718.83,14012.67,Net Banking,Online
ORD-106900,2025-01-06,CUST-2699,Customer 2699,South,Karnataka,Bengaluru,Salesperson 8,Furniture,Bookshelf,Bookshelf Pro,1,10060,0.1,9054.0,6294.73,2759.27,Debit Card,Retail Store
ORD-107421,2025-01-06,CUST-4547,Customer 4547,West,Maharashtra,Pune,Salesperson 20,Electronics,Monitor,Monitor Pro,4,13370,0.05,50806.0,41164.0,9642.0,Credit Card,Online
ORD-110540,2025-01-06,CUST-1551,Customer 1551,West,Maharashtra,Pune,Salesperson 6,Furniture,Sofa,Sofa Pro,1,53190,0.1,47871.0,37280.95,10590.05,Net Banking,Online
ORD-114029,2025-01-06,CUST-1731,Customer 1731,South,Kerala,Kozhikode,Salesperson 13,Electronics,Laptop,Laptop Pro,1,80130,0.0,80130.0,60289.59,19840.41,UPI,Retail Store
ORD-100589,2025-01-06,CUST-3947,Customer 3947,East,Jharkhand,Dhanbad,Salesperson 16,Electronics,Smartphone,Smartphone Pro,2,45660,0.05,86754.0,66205.56,20548.44,Credit Card,Online
ORD-111452,2025-01-06,CUST-1319,Customer 1319,North,Delhi,New Delhi,Salesperson 4,Office Supplies,Paper,Paper Pro,2,620,0.0,1240.0,853.07,386.93,Credit Card,Online
ORD-106817,2025-01-06,CUST-3533,Customer 3533,East,Jharkhand,Dhanbad,Salesperson 10,Electronics,Tablet,Tablet Pro,2,22060,0.1,39708.0,35221.45,4486.55,Credit Card,Distributor
ORD-114041,2025-01-06,CUST-4696,Customer 4696,West,Goa,Panaji,Salesperson 19,Electronics,Laptop,Laptop Pro,3,77120,0.0,231360.0,190231.2,41128.8,Net Banking,Online
ORD-107196,2025-01-06,CUST-3985,Customer 3985,East,Jharkhand,Ranchi,Salesperson 5,Office Supplies,Printer,Printer Pro,5,7300,0.1,32850.0,22223.73,10626.27,UPI,Retail Store
ORD-104090,2025-01-07,CUST-2137,Customer 2137,East,Jharkhand,Dhanbad,Salesperson 12,Electronics,Laptop,Laptop Pro,2,57660,0.1,103788.0,84615.49,19172.51,Credit Card,Distributor
ORD-105772,2025-01-07,CUST-4746,Customer 4746,West,Maharashtra,Mumbai,Salesperson 2,Office Supplies,Stationery,Stationery Pro,3,120,0.1,324.0,232.03,91.97,Cash,Retail Store
ORD-112380,2025-01-07,CUST-1543,Customer 1543,North,Uttar Pradesh,Noida,Salesperson 20,Home Appliances,Refrigerator,Refrigerator Pro,1,69290,0.1,62361.0,49612.15,12748.85,Credit Card,Retail Store
ORD-108667,2025-01-07,CUST-4073,Customer 4073,East,Jharkhand,Dhanbad,Salesperson 6,Office Supplies,Stationery,Stationery Pro,1,350,0.15,297.5,204.86,92.64,Debit Card,Online
ORD-109303,2025-01-07,CUST-3469,Customer 3469,East,Jharkhand,Dhanbad,Salesperson 3,Home Appliances,Air Conditioner,Air Conditioner Pro,1,41110,0.1,36999.0,32951.22,4047.78,UPI,Distributor
ORD-111401,2025-01-07,CUST-3393,Customer 3393,South,Karnataka,Bengaluru,Salesperson 2,Electronics,Smartphone,Smartphone Pro,1,21000,0.05,19950.0,16907.12,3042.88,Debit Card,Online
ORD-110624,2025-01-07,CUST-3887,Customer 3887,West,Maharashtra,Mumbai,Salesperson 8,Home Appliances,Refrigerator,Refrigerator Pro,1,36910,0.15,31373.5,25612.06,5761.44,Credit Card,Retail Store
ORD-113506,2025-01-07,CUST-5448,Customer 5448,North,Punjab,Amritsar,Salesperson 14,Home Appliances,Refrigerator,Refrigerator Pro,1,50210,0.05,47699.5,41936.82,5762.68,UPI,Online
ORD-107129,2025-01-07,CUST-3852,Customer 3852,East,West Bengal,Durgapur,Salesperson 4,Furniture,Office Chair,Office Chair Pro,2,9160,0.05,17404.0,13559.38,3844.62,Net Banking,Online
ORD-113363,2025-01-07,CUST-3454,Customer 3454,West,Gujarat,Vadodara,Salesperson 11,Furniture,Office Chair,Office Chair Pro,1,14530,0.05,13803.5,10426.96,3376.54,Credit Card,Online
ORD-113371,2025-01-07,CUST-4408,Customer 4408,South,Tamil Nadu,Madurai,Salesperson 13,Home Appliances,Air Conditioner,Air Conditioner Pro,1,39560,0.05,37582.0,30956.85,6625.15,Net Banking,Online
ORD-114898,2025-01-07,CUST-3018,Customer 3018,East,West Bengal,Kolkata,Salesperson 20,Electronics,Smartphone,Smartphone Pro,1,17170,0.2,13736.0,11604.43,2131.57,UPI,Online
ORD-100452,2025-01-07,CUST-3584,Customer 3584,East,Odisha,Cuttack,Salesperson 11,Office Supplies,Paper,Paper Pro,1,440,0.1,396.0,265.15,130.85,Debit Card,Distributor
ORD-113336,2025-01-07,CUST-5008,Customer 5008,West,Goa,Vasco da Gama,Salesperson 19,Office Supplies,Stationery,Stationery Pro,1,570,0.05,541.5,353.69,187.81,UPI,Online
ORD-104451,2025-01-07,CUST-1043,Customer 1043,South,Tamil Nadu,Madurai,Salesperson 20,Furniture,Bookshelf,Bookshelf Pro,2,5050,0.15,8585.0,6806.42,1778.58,Credit Card,Retail Store
ORD-105256,2025-01-07,CUST-4106,Customer 4106,North,Punjab,Ludhiana,Salesperson 6,Furniture,Sofa,Sofa Pro,2,56290,0.05,106951.0,79464.08,27486.92,Debit Card,Retail Store
ORD-104693,2025-01-07,CUST-2965,Customer 2965,North,Punjab,Amritsar,Salesperson 7,Furniture,Office Chair,Office Chair Pro,2,11240,0.15,19108.0,14553.2,4554.8,UPI,Online
ORD-107350,2025-01-07,CUST-4590,Customer 4590,North,Delhi,New Delhi,Salesperson 19,Home Appliances,Washing Machine,Washing Machine Pro,5,51290,0.0,256450.0,216986.96,39463.04,Debit Card,Retail Store
ORD-113101,2025-01-07,CUST-3927,Customer 3927,West,Gujarat,Vadodara,Salesperson 9,Electronics,Monitor,Monitor Pro,1,22450,0.0,22450.0,18786.68,3663.32,UPI,Distributor
ORD-104952,2025-01-07,CUST-3425,Customer 3425,North,Uttar Pradesh,Kanpur,Salesperson 1,Electronics,Laptop,Laptop Pro,2,74810,0.15,127177.0,107495.95,19681.05,Net Banking,Retail Store
ORD-102121,2025-01-07,CUST-2583,Customer 2583,North,Punjab,Jalandhar,Salesperson 1,Office Supplies,File Storage,File Storage Pro,1,1190,0.05,1130.5,792.64,337.86,Credit Card,Retail Store
ORD-101411,2025-01-07,CUST-1350,Customer 1350,West,Maharashtra,Nagpur,Salesperson 2,Electronics,Monitor,Monitor Pro,2,28950,0.0,57900.0,47749.86,10150.14,Net Banking,Online
ORD-107430,2025-01-07,CUST-1874,Customer 1874,West,Gujarat,Vadodara,Salesperson 14,Office Supplies,Stationery,Stationery Pro,4,360,0.05,1368.0,1044.5,323.5,UPI,Retail Store
ORD-112233,2025-01-07,CUST-2760,Customer 2760,West,Rajasthan,Jodhpur,Salesperson 13,Electronics,Smartphone,Smartphone Pro,3,30930,0.0,92790.0,77418.83,15371.17,Credit Card,Online
ORD-111451,2025-01-07,CUST-1232,Customer 1232,East,Odisha,Cuttack,Salesperson 16,Electronics,Monitor,Monitor Pro,4,29890,0.05,113582.0,97752.98,15829.02,UPI,Retail Store
ORD-111527,2025-01-07,CUST-1494,Customer 1494,North,Delhi,Gurugram,Salesperson 12,Electronics,Smartphone,Smartphone Pro,2,35980,0.05,68362.0,58270.68,10091.32,Net Banking,Online
